192.168.220.105,"['store.norton.com', 'dls.norton.com', 'store.norton.com']","['DigiCert SHA2 Extended Validation Server CA', 'DigiCert SHA2 Secure Server CA', 'DigiCert SHA2 Extended Validation Server CA']",white
192.168.37.15,['*.weixin.qq.com'],['GlobalSign Organization Validation CA - SHA256 - G2'],white
192.168.191.193,"['google.com', 'google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.40.216,['ninite.com'],['Amazon'],white
192.168.249.27,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.39.154,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.128.192,"['livessl.chinanetcenter.com', 'builds.getgocdn.com']","['DigiCert CN RSA CA G1', 'DigiCert SHA2 Secure Server CA']",white
192.168.39.252,"['izhongcheng.cn', '*.cdn.myqcloud.com']","['GeoTrust CN RSA CA G1', 'Sectigo RSA Domain Validation Secure Server CA']",white
192.168.152.193,['google.com'],['GTS CA 1O1'],white
192.168.108.254,"['izhongcheng.cn', '*.cdn.myqcloud.com']","['GeoTrust CN RSA CA G1', 'Sectigo RSA Domain Validation Secure Server CA']",white
192.168.29.218,"['launch.getgo.com', 'livessl.chinanetcenter.com']","['DigiCert SHA2 Secure Server CA', 'DigiCert CN RSA CA G1']",white
192.168.233.147,['google.com'],['GTS CA 1O1'],white
192.168.8.131,"['google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.128.10,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.100.62,"['www.islonline.com', 'www.islonline.com', 'www.islonline.com', 'www.islonline.com', 'www.islonline.com', 'www.islonline.com', 'www.islonline.com', 'www.islonline.com', 'www.islonline.com', 'www.islonline.com']","['Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA', 'Sectigo RSA Organization Validation Secure Server CA']",white
192.168.234.106,['google.com'],['GTS CA 1O1'],white
192.168.74.8,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.161.129,"['AnyNet Relay', 'AnyDesk Client']","['AnyNet Root CA', 'AnyDesk Client']",white
192.168.6.137,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.20.250,['google.com'],['GTS CA 1O1'],white
192.168.235.45,"['izhongcheng.cn', '*.cdn.myqcloud.com']","['GeoTrust CN RSA CA G1', 'Sectigo RSA Domain Validation Secure Server CA']",white
192.168.175.95,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.210.235,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.145.123,"['google.com', 'google.com', 'google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.160.158,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.46.219,['baidu.com'],['GlobalSign Organization Validation CA - SHA256 - G2'],white
192.168.104.50,['google.com'],['GTS CA 1O1'],white
192.168.65.86,['google.com'],['GTS CA 1O1'],white
192.168.2.33,"['google.com', 'google.com', 'google.com', 'google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.222.246,['*.adobe.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.144.203,['dlied1.qq.com'],['Secure Site CA G2'],white
192.168.181.120,"['www.amazon.com', 'Images-na.ssl-images-amazon.com']","['DigiCert Global CA G2', 'DigiCert SHA2 Secure Server CA']",white
192.168.252.10,['google.com'],['GTS CA 1O1'],white
192.168.223.252,['google.com'],['GTS CA 1O1'],white
192.168.42.166,['*.g.doubleclick.net'],['GTS CA 1O1'],white
192.168.249.248,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.146.20,['google.com'],['GTS CA 1O1'],white
192.168.183.158,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.2.146,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.20.97,"['*.ys7.com', '*.ys7.com']","['GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018']",white
192.168.247.140,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.167.65,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.202.197,[],[],white
192.168.209.224,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.240.188,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.127.217,['google.com'],['GTS CA 1O1'],white
192.168.227.193,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.65.189,"['izhongcheng.cn', '*.cdn.myqcloud.com']","['GeoTrust CN RSA CA G1', 'Sectigo RSA Domain Validation Secure Server CA']",white
192.168.89.99,['*.screencast-o-matic.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.163.74,['*.adobe.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.144.127,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.134.64,['*.xunlei.com'],['GeoTrust RSA CA 2018'],white
192.168.107.75,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.23.138,['fullscreensavers.com'],["Let's Encrypt Authority X3"],white
192.168.165.217,"['*.mql5.com', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net']","['Sectigo ECC Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo ECC Domain Validation Secure Server CA']",white
192.168.4.211,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.183.236,['baidu.com'],['GlobalSign Organization Validation CA - SHA256 - G2'],white
192.168.194.120,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.170.210,['google.com'],['GTS CA 1O1'],white
192.168.131.92,['*.cdn.myqcloud.com'],['Sectigo RSA Domain Validation Secure Server CA'],white
192.168.8.95,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.224.79,['google.com'],['GTS CA 1O1'],white
192.168.235.196,"['sls.update.microsoft.com', 'login.live.com']","['Microsoft Update Secure Server CA 2.1', 'Microsoft IT TLS CA 2']",white
192.168.88.190,"['comm.weixin.qq.com', 'qrobot.qq.com', '*.weixin.qq.com', '*.weixin.qq.com', 'pingfore.qq.com', 'pingfore.qq.com', '*.weixin.qq.com', '*.ac.qq.com', '*.wechatpay.com.my', '*.weixin.qq.com', 'xui.ptlogin2.qq.com', '*.weixin.qq.com', 'ssl.ptlogin2.qq.com', '*.weixin.qq.com']","['GlobalSign Organization Validation CA - SHA256 - G2', 'Secure Site Pro CA G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'Secure Site CA G2', 'Secure Site CA G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'Secure Site CA G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'Secure Site CA G2', 'GlobalSign Organization Validation CA - SHA256 - G2']",white
192.168.218.148,['google.com'],['GTS CA 1O1'],white
192.168.48.5,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.99.144,['google.com'],['GTS CA 1O1'],white
192.168.57.107,[],[],white
192.168.240.97,['baidu.com'],['GlobalSign Organization Validation CA - SHA256 - G2'],white
192.168.12.164,[],[],white
192.168.108.89,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.220.192,['google.com'],['GTS CA 1O1'],white
192.168.169.24,['baidu.com'],['GlobalSign Organization Validation CA - SHA256 - G2'],white
192.168.242.6,"['secure.logmeinrescue.com', '*.app10-12.logmein.com', '*.app10-02.logmein.com', '*.app10-15.logmein.com', '*.app10-04.logmein.com', '*.app10-02.logmein.com', '*.app10-04.logmein.com', '*.app10-14.logmein.com']","['GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018']",white
192.168.99.47,['*.google.com'],['GTS CA 1O1'],white
192.168.136.48,"['google.com', 'google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.220.82,['google.com'],['GTS CA 1O1'],white
192.168.93.3,['fpdownload.macromedia.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.126.54,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.19.89,['google.com'],['GTS CA 1O1'],white
192.168.210.239,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.43.64,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.50.14,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.71.197,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.29.85,"['*.tanx.com', '*.tmall.com', '*.alicdn.com', '*.alicdn.com']","['GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign Organization Validation CA - SHA256 - G2']",white
192.168.222.239,"['launch.getgo.com', 'livessl.chinanetcenter.com']","['DigiCert SHA2 Secure Server CA', 'DigiCert CN RSA CA G1']",white
192.168.243.126,['google.com'],['GTS CA 1O1'],white
192.168.8.67,"['get.adobe.com', 'izhongcheng.cn', 'baidu.com']","['DigiCert SHA2 Secure Server CA', 'GeoTrust CN RSA CA G1', 'GlobalSign Organization Validation CA - SHA256 - G2']",white
192.168.106.157,"['launch.getgo.com', 'livessl.chinanetcenter.com']","['DigiCert SHA2 Secure Server CA', 'DigiCert CN RSA CA G1']",white
192.168.201.221,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.148.152,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.29.161,['baidu.com'],['GlobalSign Organization Validation CA - SHA256 - G2'],white
192.168.17.10,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.200.83,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.170.215,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.76.175,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.91.177,['google.com'],['GTS CA 1O1'],white
192.168.102.166,['google.com'],['GTS CA 1O1'],white
192.168.161.74,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.198.86,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.138.165,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.237.152,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.57.136,"['secure.logmeinrescue-enterprise.com', '*.app10-10.logmein.com', '*.app10-13.logmein.com', '*.app10-10.logmein.com', '*.app10-04.logmein.com', '*.app10-04.logmein.com', '*.app10-04.logmein.com', '*.app10-09.logmein.com', '*.app10-02.logmein.com']","['GlobalSign Organization Validation CA - SHA256 - G2', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018']",white
192.168.158.125,"['*.google-analytics.com', '*.google-analytics.com', 'reqbus.ru']","['GTS CA 1O1', 'GTS CA 1O1', ""Let's Encrypt Authority X3""]",white
192.168.83.58,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.192.67,"['sls.update.microsoft.com', 'sls.update.microsoft.com']","['Microsoft Update Secure Server CA 2.1', 'Microsoft Update Secure Server CA 2.1']",white
192.168.95.13,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.239.109,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.7.111,['google.com'],['GTS CA 1O1'],white
192.168.141.182,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.174.53,['a248.e.akamai.net'],['DigiCert SHA2 Secure Server CA'],white
192.168.156.15,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.207.60,"['nexus.officeapps.live.com', 'nexusrules.officeapps.live.com']","['Microsoft IT TLS CA 1', 'Microsoft IT TLS CA 2']",white
192.168.63.58,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.14.81,['google.com'],['GTS CA 1O1'],white
192.168.253.122,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.226.39,[],[],white
192.168.232.201,['ninite.com'],['Amazon'],white
192.168.149.188,"['google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.25.231,[],[],white
192.168.185.160,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.249.189,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.116.62,"['sls.update.microsoft.com', 'login.live.com']","['Microsoft Update Secure Server CA 2.1', 'Microsoft IT TLS CA 2']",white
192.168.30.208,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.254.154,"['*.app10-11.logmein.com', '*.app10-04.logmein.com', '*.app10-09.logmein.com', '*.app10-10.logmein.com', '*.app10-08.logmein.com', '*.app10-13.logmein.com', '*.app10-08.logmein.com']","['GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018']",white
192.168.91.233,['google.com'],['GTS CA 1O1'],white
192.168.138.180,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.69.41,['*.opera.com'],['DigiCert SHA2 High Assurance Server CA'],white
192.168.56.250,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.46.85,['*.cloudfront.net'],['DigiCert Global CA G2'],white
192.168.126.116,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.190.11,"['get.adobe.com', 'izhongcheng.cn', '*.cdn.myqcloud.com', 'baidu.com']","['DigiCert SHA2 Secure Server CA', 'GeoTrust CN RSA CA G1', 'Sectigo RSA Domain Validation Secure Server CA', 'GlobalSign Organization Validation CA - SHA256 - G2']",white
192.168.240.247,['elltonlongwall.com.au'],"['cPanel, Inc. Certification Authority']",white
192.168.240.175,['sapi.norton.com'],['DigiCert Global CA G2'],white
192.168.102.223,['*.pdfsam.org'],['AlphaSSL CA - SHA256 - G2'],white
192.168.29.48,"['google.com', 'google.com', 'google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.126.160,['google.com'],['GTS CA 1O1'],white
192.168.73.210,['ninite.com'],['Amazon'],white
192.168.219.232,['*.adobe.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.99.153,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.59.3,['google.com'],['GTS CA 1O1'],white
192.168.47.13,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.183.67,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.137.25,"['*.mql5.com', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net', '*.mql5.net']","['Sectigo ECC Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo ECC Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo ECC Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA', 'Sectigo RSA Domain Validation Secure Server CA']",white
192.168.248.213,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.245.229,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.92.151,[],[],white
192.168.108.140,['google.com'],['GTS CA 1O1'],white
192.168.8.209,"['izhongcheng.cn', '*.cdn.myqcloud.com', '*.adobe.com']","['GeoTrust CN RSA CA G1', 'Sectigo RSA Domain Validation Secure Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.204.218,['*.pdfsam.org'],['AlphaSSL CA - SHA256 - G2'],white
192.168.154.250,"['sls.update.microsoft.com', 'sls.update.microsoft.com']","['Microsoft Update Secure Server CA 2.1', 'Microsoft Update Secure Server CA 2.1']",white
192.168.53.82,['google.com'],['GTS CA 1O1'],white
192.168.73.242,['builds.getgocdn.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.171.49,"['sls.update.microsoft.com', 'login.live.com', 'login.live.com']","['Microsoft Update Secure Server CA 2.1', 'Microsoft IT TLS CA 2', 'Microsoft IT TLS CA 2']",white
192.168.184.214,['webssl.chinanetcenter.com'],['DigiCert CN RSA CA G1'],white
192.168.88.68,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.48.237,['sls.update.microsoft.com'],['Microsoft Update Secure Server CA 2.1'],white
192.168.111.223,"['google.com', 'google.com', 'google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.105.103,"['get.adobe.com', 'izhongcheng.cn', 'izhongcheng.cn', 'baidu.com']","['DigiCert SHA2 Secure Server CA', 'GeoTrust CN RSA CA G1', 'GeoTrust CN RSA CA G1', 'GlobalSign Organization Validation CA - SHA256 - G2']",white
192.168.101.27,"['edge.skype.com', 'nexusrules.officeapps.live.com', 'mrodevicemgr.officeapps.live.com']","['Microsoft IT TLS CA 4', 'Microsoft IT TLS CA 2', 'Microsoft IT TLS CA 5']",white
192.168.43.158,"['baidu.com', '*.cdn.bcebos.com', 'baidu.com']","['GlobalSign Organization Validation CA - SHA256 - G2', 'DigiCert SHA2 Secure Server CA', 'GlobalSign Organization Validation CA - SHA256 - G2']",white
192.168.242.51,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.35.118,"['get.adobe.com', 'izhongcheng.cn', 'izhongcheng.cn', 'baidu.com']","['DigiCert SHA2 Secure Server CA', 'GeoTrust CN RSA CA G1', 'GeoTrust CN RSA CA G1', 'GlobalSign Organization Validation CA - SHA256 - G2']",white
192.168.121.192,"['google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.209.56,['get.adobe.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.128.187,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.72.66,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.96.97,['*.adobe.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.0.222,['google.com'],['GTS CA 1O1'],white
192.168.17.178,['*.s3.amazonaws.com'],['DigiCert Baltimore CA-2 G2'],white
192.168.208.164,['default.ssl.cdn.jiasule.com'],['default.ssl.cdn.jiasule.com'],white
192.168.142.116,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.244.245,"['downloads-jau.oracle.com', 'downloads-jau.oracle.com']","['DigiCert SHA2 Secure Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.168.127,['*.zuhaohao.com'],['RapidSSL RSA CA 2018'],white
192.168.180.5,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.83.46,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.172.212,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.34.125,"['*.app10-05.logmein.com', '*.app10-15.logmein.com', '*.app10-11.logmein.com']","['GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018', 'GlobalSign RSA OV SSL CA 2018']",white
192.168.119.228,['ninite.com'],['Amazon'],white
192.168.210.68,['google.com'],['GTS CA 1O1'],white
192.168.195.103,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.142.43,"['google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.220.127,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.193.114,"['google.com', 'google.com', 'google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1', 'GTS CA 1O1']",white
192.168.130.163,['*.pdfarchitect.org'],['Sectigo RSA Domain Validation Secure Server CA'],white
192.168.119.239,['google.com'],['GTS CA 1O1'],white
192.168.133.138,['*.adobe.com'],['DigiCert SHA2 Secure Server CA'],white
192.168.40.91,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.118.234,['google.com'],['GTS CA 1O1'],white
192.168.12.1,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.169.201,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.222.245,"['sapi.norton.com', 'sapi.norton.com']","['DigiCert Global CA G2', 'DigiCert Global CA G2']",white
192.168.53.254,['*.mt4.qq.com'],['Secure Site CA G2'],white
192.168.234.139,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.19.127,['google.com'],['GTS CA 1O1'],white
192.168.202.238,"['autoupdate.opera.com', '*.opera.com', '*.operacdn.com']","['DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 High Assurance Server CA', 'DigiCert SHA2 Secure Server CA']",white
192.168.87.153,['google.com'],['GTS CA 1O1'],white
192.168.110.29,['ninite.com'],['Amazon'],white
192.168.205.42,['*.nie.netease.com'],['GeoTrust RSA CA 2018'],white
192.168.246.224,"['ssl4.chinanetcenter.com', 'ssl4.chinanetcenter.com']","['DigiCert CN RSA CA G1', 'DigiCert CN RSA CA G1']",white
192.168.215.111,['full-crack.vn'],['full-crack.vn'],white
192.168.139.143,"['izhongcheng.cn', '*.cdn.myqcloud.com']","['GeoTrust CN RSA CA G1', 'Sectigo RSA Domain Validation Secure Server CA']",white
192.168.175.72,[],[],white
192.168.72.25,"['google.com', 'google.com']","['GTS CA 1O1', 'GTS CA 1O1']",white
192.168.175.231,['*.mail.ru'],['GeoTrust RSA CA 2018'],white
